Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
9409,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,328,117
9410,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,725,128
9411,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,175,193
9412,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,187,109
9413,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,387,187
9414,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,167,132
9415,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,588,68
9416,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,362,203
9417,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1.253,65
9418,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,997,120
9419,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,79,127
9420,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1.219,106
9421,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,515,149
9422,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,505,144
9423,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1.276,102
9424,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,88,81
9425,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,467,114
9426,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,105,140
9427,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,711,122
9428,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2.225,109
9429,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,321,155
9430,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,72,114
9431,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,797,110
9432,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,712,119
9433,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,286,150
9434,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,639,117
9435,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,83,164
9436,Malignant neoplasms (C00-C97),Cancer,Alabama,9.801,2130
9437,Malignant neoplasms (C00-C97),Cancer,Alaska,689,1937
9438,Malignant neoplasms (C00-C97),Cancer,Arizona,9.143,1738
9439,Malignant neoplasms (C00-C97),Cancer,Arkansas,6.092,2088
9440,Malignant neoplasms (C00-C97),Cancer,California,53.924,1802
9441,Malignant neoplasms (C00-C97),Cancer,Colorado,6.145,1709
9442,Malignant neoplasms (C00-C97),Cancer,Connecticut,7.093,1876
9443,Malignant neoplasms (C00-C97),Cancer,Delaware,1.786,2210
9444,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1.327,2375
9445,Malignant neoplasms (C00-C97),Cancer,Florida,39.09,1874
9446,Malignant neoplasms (C00-C97),Cancer,Georgia,13.818,2028
9447,Malignant neoplasms (C00-C97),Cancer,Hawaii,2.024,1572
9448,Malignant neoplasms (C00-C97),Cancer,Idaho,2.093,1728
9449,Malignant neoplasms (C00-C97),Cancer,Illinois,24.778,2051
9450,Malignant neoplasms (C00-C97),Cancer,Indiana,12.831,2119
9451,Malignant neoplasms (C00-C97),Cancer,Iowa,6.404,1889
9452,Malignant neoplasms (C00-C97),Cancer,Kansas,5.448,1938
9453,Malignant neoplasms (C00-C97),Cancer,Kentucky,9.358,2297
9454,Malignant neoplasms (C00-C97),Cancer,Louisiana,9.517,2280
9455,Malignant neoplasms (C00-C97),Cancer,Maine,3.045,2083
9456,Malignant neoplasms (C00-C97),Cancer,Maryland,10.322,2054
9457,Malignant neoplasms (C00-C97),Cancer,Massachusetts,13.75,2012
9458,Malignant neoplasms (C00-C97),Cancer,Michigan,19.689,1999
9459,Malignant neoplasms (C00-C97),Cancer,Minnesota,8.967,1838
9460,Malignant neoplasms (C00-C97),Cancer,Mississippi,5.958,2171
9461,Malignant neoplasms (C00-C97),Cancer,Missouri,12.365,2071
9462,Malignant neoplasms (C00-C97),Cancer,Montana,1.956,1994
9463,Malignant neoplasms (C00-C97),Cancer,Nebraska,3.389,1855
9464,Malignant neoplasms (C00-C97),Cancer,Nevada,3.815,2051
9465,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2.398,1959
9466,Malignant neoplasms (C00-C97),Cancer,New Jersey,18.165,2044
9467,Malignant neoplasms (C00-C97),Cancer,New Mexico,2.9,1673
9468,Malignant neoplasms (C00-C97),Cancer,New York,36.975,1884
9469,Malignant neoplasms (C00-C97),Cancer,North Carolina,16.065,2027
9470,Malignant neoplasms (C00-C97),Cancer,North Dakota,1.391,1892
9471,Malignant neoplasms (C00-C97),Cancer,Ohio,24.804,2084
9472,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7.411,2063
9473,Malignant neoplasms (C00-C97),Cancer,Oregon,7.057,1965
9474,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29.914,2044
9475,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2.398,2025
9476,Malignant neoplasms (C00-C97),Cancer,South Carolina,8.272,2083
9477,Malignant neoplasms (C00-C97),Cancer,South Dakota,1.59,1885
9478,Malignant neoplasms (C00-C97),Cancer,Tennessee,12.229,2131
9479,Malignant neoplasms (C00-C97),Cancer,Texas,33.488,1926
9480,Malignant neoplasms (C00-C97),Cancer,Utah,2.313,1443
9481,Malignant neoplasms (C00-C97),Cancer,Vermont,1.249,1964
9482,Malignant neoplasms (C00-C97),Cancer,Virginia,13.345,2005
9483,Malignant neoplasms (C00-C97),Cancer,Washington,10.802,1942
9484,Malignant neoplasms (C00-C97),Cancer,West Virginia,4.685,2192
9485,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10.777,1916
9486,Malignant neoplasms (C00-C97),Cancer,Wyoming,923,1940
9487,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,974,217
9488,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,24,72
9489,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,644,125
9490,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,521,177
9491,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,1.994,68
9492,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,391,114
9493,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,585,151
9494,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,108,139
9495,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,79,139
9496,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,2.172,101
9497,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1.362,211
9498,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,123,96
9499,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,95,80
9500,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2.178,179
9501,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1.149,191
9502,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,220,60
9503,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,498,166
9504,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,807,204
9505,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,993,243
9506,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,208,140
9507,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,593,121
9508,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1.207,171
9509,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1.533,158
9510,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,729,143
9511,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,602,222
9512,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,991,163
9513,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,128,129
9514,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,289,149
9515,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,376,216
9516,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,136,114
9517,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1.495,168
9518,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,172,103
9519,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2.421,122
9520,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1.332,174
9521,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,50,62
9522,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,1.912,161
9523,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,567,158
9524,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,331,91
9525,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2.838,187
9526,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,118,94
9527,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,632,165
9528,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,103,112
9529,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,624,112
9530,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,2.269,136
9531,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,178,115
9532,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,86,135
9533,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1.128,178
9534,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,279,50
9535,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,391,183
9536,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,791,135
9537,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,54,117
9538,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2.093,470
9539,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,343,645
9540,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2.326,463
9541,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1.267,465
9542,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,8.577,265
9543,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,1.702,426
9544,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1.175,328
9545,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,290,375
9546,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,204,357
9547,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,6.267,373
9548,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3.103,408
9549,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,343,282
9550,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,518,415
9551,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4.041,328
9552,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2.139,354
9553,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1.07,334
9554,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1.054,380
9555,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,1.838,457
9556,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2.006,459
9557,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,407,309
9558,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1.182,233
9559,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,1.357,202
9560,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3.22,329
9561,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1.711,343
9562,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1.653,589
9563,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2.398,419
9564,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,495,539
9565,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,640,353
9566,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,730,387
9567,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,321,263
9568,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2.284,267
9569,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,995,568
9570,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4.244,220
9571,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,3.525,447
9572,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,248,353
9573,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,3.492,305
9574,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,1.566,449
9575,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1.248,358
9576,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,4.583,352
9577,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,235,205
9578,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,1.974,500
9579,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,321,412
9580,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,2.743,485
9581,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,7.407,376
9582,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,665,342
9583,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,234,381
9584,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2.396,354
9585,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2.049,355
9586,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,817,432
9587,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2.159,389
9588,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,245,508
9589,All Causes,All causes,Alabama,45.062,
9590,All Causes,All causes,Alaska,2.914,8691
9591,All Causes,All causes,Arizona,40.5,8104
9592,All Causes,All causes,Arkansas,28.217,9771
9593,All Causes,All causes,California,229.551,7879
9594,All Causes,All causes,Colorado,27.288,7921
9595,All Causes,All causes,Connecticut,30.129,7930
9596,All Causes,All causes,Delaware,6.875,8971
9597,All Causes,All causes,District of Columbia,6.001,
9598,All Causes,All causes,Florida,164.395,8078
9599,All Causes,All causes,Georgia,63.87,9810
9600,All Causes,All causes,Hawaii,8.29,6759
9601,All Causes,All causes,Idaho,9.563,8094
9602,All Causes,All causes,Illinois,106.634,8830
9603,All Causes,All causes,Indiana,55.469,9296
9604,All Causes,All causes,Iowa,28.06,7947
9605,All Causes,All causes,Kansas,24.717,8505
9606,All Causes,All causes,Kentucky,39.504,9986
9607,All Causes,All causes,Louisiana,41.138,
9608,All Causes,All causes,Maine,12.354,8594
9609,All Causes,All causes,Maryland,43.753,9089
9610,All Causes,All causes,Massachusetts,56.681,8179
9611,All Causes,All causes,Michigan,86.953,9042
9612,All Causes,All causes,Minnesota,37.69,7607
9613,All Causes,All causes,Mississippi,28.654,
9614,All Causes,All causes,Missouri,54.865,9208
9615,All Causes,All causes,Montana,8.096,8433
9616,All Causes,All causes,Nebraska,14.992,7946
9617,All Causes,All causes,Nevada,15.261,9187
9618,All Causes,All causes,New Hampshire,9.697,8155
9619,All Causes,All causes,New Jersey,74.8,8526
9620,All Causes,All causes,New Mexico,13.425,8086
9621,All Causes,All causes,New York,158.203,8136
9622,All Causes,All causes,North Carolina,71.935,9527
9623,All Causes,All causes,North Dakota,5.856,7618
9624,All Causes,All causes,Ohio,108.125,9235
9625,All Causes,All causes,Oklahoma,35.079,9830
9626,All Causes,All causes,Oregon,29.552,8309
9627,All Causes,All causes,Pennsylvania,130.813,8919
9628,All Causes,All causes,Rhode Island,10.027,8237
9629,All Causes,All causes,South Carolina,36.948,9802
9630,All Causes,All causes,South Dakota,7.021,8057
9631,All Causes,All causes,Tennessee,55.246,9969
9632,All Causes,All causes,Texas,149.939,8910
9633,All Causes,All causes,Utah,12.364,7886
9634,All Causes,All causes,Vermont,5.127,8218
9635,All Causes,All causes,Virginia,56.282,8904
9636,All Causes,All causes,Washington,43.941,8046
9637,All Causes,All causes,West Virginia,21.114,
9638,All Causes,All causes,Wisconsin,46.461,8201
9639,All Causes,All causes,Wyoming,3.92,8518
9640,Alzheimer's disease (G30),Alzheimer's disease,Alabama,895,204
9641,Alzheimer's disease (G30),Alzheimer's disease,Alaska,47,215
9642,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1.045,220
9643,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,430,146
9644,Alzheimer's disease (G30),Alzheimer's disease,California,4.419,158
9645,Alzheimer's disease (G30),Alzheimer's disease,Colorado,712,226
9646,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,526,131
9647,Alzheimer's disease (G30),Alzheimer's disease,Delaware,110,151
9648,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,75,131
9649,Alzheimer's disease (G30),Alzheimer's disease,Florida,3.265,150
